[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
30-08 12:01:12|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.85 0.91 0.70
30-08 12:01:13|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.85 0.91 0.70
30-08 12:01:14|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.78 0.90 0.69
30-08 12:01:15|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.78 0.90 0.69
30-08 12:01:16|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.78 0.90 0.69
30-08 12:01:17|2105M    0     0  1009M|   0     0 |0.2   0 100   0   0   0|0.78 0.90 0.69
30-08 12:01:18|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.78 0.90 0.69
30-08 12:01:19|2105M    0     0  1009M|   0     0 |0.2 0.2 100   0   0   0|0.72 0.88 0.69
30-08 12:01:20|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.72 0.88 0.69
30-08 12:01:21|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.72 0.88 0.69
30-08 12:01:22|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.72 0.88 0.69
30-08 12:01:23|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.72 0.88 0.69
30-08 12:01:24|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.66 0.87 0.69
30-08 12:01:25|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.66 0.87 0.69
30-08 12:01:26|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.66 0.87 0.69
30-08 12:01:27|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.66 0.87 0.69
30-08 12:01:28|2105M    0     0  1009M|   0     0 |  0 0.2 100   0   0   0|0.66 0.87 0.69
30-08 12:01:29|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.61 0.85 0.68
30-08 12:01:30|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.61 0.85 0.68
30-08 12:01:31|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.61 0.85 0.68
30-08 12:01:32|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.61 0.85 0.68
30-08 12:01:33|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.61 0.85 0.68
30-08 12:01:34|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.56 0.84 0.68
30-08 12:01:35|2105M    0     0  1009M|   0     0 |0.2 0.2 100   0   0   0|0.56 0.84 0.68
30-08 12:01:36|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.56 0.84 0.68
30-08 12:01:37|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.56 0.84 0.68
30-08 12:01:38|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.56 0.84 0.68
30-08 12:01:39|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.52 0.82 0.67
30-08 12:01:40|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.52 0.82 0.67
30-08 12:01:41|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.52 0.82 0.67
30-08 12:01:42|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.52 0.82 0.67
30-08 12:01:43|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.52 0.82 0.67
30-08 12:01:44|2105M    0     0  1009M|   0     0 |0.2   0 100   0   0   0|0.47 0.81 0.67
30-08 12:01:45|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.47 0.81 0.67
30-08 12:01:46|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.47 0.81 0.67
30-08 12:01:47|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.47 0.81 0.67
30-08 12:01:48|2106M    0     0  1009M| 272B  220B|  0 0.2 100   0   0   0|0.47 0.81 0.67
30-08 12:01:49|2105M    0     0  1009M| 544B  336B|  0   0 100   0   0   0|0.44 0.80 0.67
30-08 12:01:50|2105M    0     0  1009M| 324B 1876B|0.2   0 100   0   0   0|0.44 0.80 0.67
30-08 12:01:51|2105M    0     0  1009M|   0     0 |  0   0 100   0   0   0|0.44 0.80 0.67
30-08 12:01:52|2105M    0     0  1009M| 220B 1372B|0.2   0 100   0   0   0|0.44 0.80 0.67
30-08 12:01:53|2105M    0     0  1009M| 356B 1096B|  0   0 100   0   0   0|0.44 0.80 0.67
30-08 12:01:54|2105M    0     0  1009M|52.0B 52.0B|0.2   0 100   0   0   0|0.40 0.78 0.66
