[7l----system---- ------memory-usage----- -net/total- ----total-cpu-usage---- ---load-avg---
     time     | used  buff  cach  free| recv  send|usr sys idl wai hiq siq| 1m   5m  15m 
06-09 11:59:16|2200M    0     0   915M| 188B  364B| 16 0.3  83  0   0   0|1.10 1.58 1.05
06-09 11:59:17|2200M    0     0   915M| 492B  352B| 17   0  83  0   0   0|1.09 1.57 1.05
06-09 11:59:18|2200M    0     0   915M| 188B  100B| 17 0.5  82  0   0   0|1.09 1.57 1.05
06-09 11:59:19|2202M    0     0   913M| 240B 1004B| 17 0.5  83  0   0   0|1.09 1.57 1.05
06-09 11:59:20|2202M    0     0   913M| 492B  384B| 17   0  83  0   0   0|1.09 1.57 1.05
06-09 11:59:21|2203M    0     0   912M| 660B 1032B| 17 0.2  83  0   0   0|1.09 1.57 1.05
06-09 11:59:22|2203M    0     0   912M| 408B 2056B| 17 0.3  83  0   0   0|1.08 1.56 1.05
06-09 11:59:23|2203M    0     0   912M|   0     0 | 17 0.3  82  0   0   0|1.08 1.56 1.05
06-09 11:59:24|2203M    0     0   912M|52.0B  228B| 17 0.3  83  0   0   0|1.08 1.56 1.05
06-09 11:59:25|2203M    0     0   912M|52.0B  196B| 17 0.2  83  0   0   0|1.08 1.56 1.05
06-09 11:59:26|2203M    0     0   912M|   0     0 | 17 0.2  83  0   0   0|1.08 1.56 1.05
06-09 11:59:27|2203M    0     0   912M|52.0B  228B| 16 0.5  83  0   0   0|1.08 1.55 1.05
06-09 11:59:28|2203M    0     0   912M|52.0B  212B| 16 0.5  83  0   0   0|1.08 1.55 1.05
06-09 11:59:29|2203M    0     0   912M|   0     0 | 16 0.2  83  0   0   0|1.08 1.55 1.05
06-09 11:59:30|2203M    0     0   912M| 136B  184B| 16 0.5  83  0   0   0|1.08 1.55 1.05
06-09 11:59:31|2203M    0     0   912M| 136B  664B| 17 0.5  82  0   0   0|1.08 1.55 1.05
06-09 11:59:32|2203M    0     0   912M|   0     0 | 16 0.3  83  0   0   0|1.07 1.54 1.05
06-09 11:59:33|2203M    0     0   912M|   0     0 | 17 0.5  83  0   0   0|1.07 1.54 1.05
06-09 11:59:34|2203M    0     0   912M|   0     0 | 17 0.3  83  0   0   0|1.07 1.54 1.05
06-09 11:59:35|2203M    0     0   912M| 388B  416B| 17 0.2  83  0   0   0|1.07 1.54 1.05
06-09 11:59:36|2203M    0     0   912M|1752B 1916B| 18 0.3  82  0   0   0|1.07 1.54 1.05
06-09 11:59:37|2203M    0     0   912M| 340B 1296B| 16 1.2  83  0   0   0|1.07 1.54 1.04
06-09 11:59:38|2203M    0     0   912M| 136B  388B| 17 0.3  82  0   0   0|1.07 1.54 1.04
06-09 11:59:39|2203M    0     0   912M|   0     0 | 17 0.7  82  0   0   0|1.07 1.54 1.04
06-09 11:59:40|2203M    0     0   912M|   0     0 | 16 0.8  83  0   0   0|1.07 1.54 1.04
06-09 11:59:41|2203M    0     0   912M|   0     0 | 17 0.3  82  0   0   0|1.07 1.54 1.04
06-09 11:59:42|2203M    0     0   912M| 272B  992B| 15 0.7  84  0   0   0|1.06 1.53 1.04
06-09 11:59:43|2203M    0     0   912M| 104B    0 | 16 0.3  83  0   0   0|1.06 1.53 1.04
06-09 11:59:44|2203M    0     0   912M|84.0B  296B| 17 0.5  82  0   0   0|1.06 1.53 1.04
06-09 11:59:45|2203M    0     0   912M| 104B    0 | 16 0.5  84  0   0   0|1.06 1.53 1.04
06-09 11:59:46|2203M    0     0   912M| 924B 1168B| 17 0.3  83  0   0   0|1.06 1.53 1.04
06-09 11:59:47|2203M    0     0   912M| 356B  400B| 17 0.5  82  0   0   0|1.06 1.52 1.04
06-09 11:59:48|2203M    0     0   912M| 356B  252B| 17 0.3  83  0   0   0|1.06 1.52 1.04
06-09 11:59:49|2203M    0     0   912M|52.0B    0 | 16 1.2  83  0   0   0|1.06 1.52 1.04
06-09 11:59:50|2204M    0     0   911M| 188B  264B| 16 0.2  84  0   0   0|1.06 1.52 1.04
06-09 11:59:51|2204M    0     0   911M| 136B  148B| 17 0.5  83  0   0   0|1.06 1.52 1.04
06-09 11:59:52|2204M    0     0   911M|   0     0 | 16 0.3  83  0   0   0|1.05 1.51 1.04
06-09 11:59:53|2204M    0     0   911M| 136B 84.0B| 17   0  83  0   0   0|1.05 1.51 1.04
06-09 11:59:54|2204M    0     0   911M| 188B  232B| 17 0.2  83  0   0   0|1.05 1.51 1.04
06-09 11:59:55|2204M    0     0   911M|   0     0 | 16 0.3  83  0   0   0|1.05 1.51 1.04
06-09 11:59:56|2204M    0     0   911M| 272B  316B| 17 0.5  83  0   0   0|1.05 1.51 1.04
06-09 11:59:57|2204M    0     0   911M| 272B  448B| 17 0.2  83  0   0   0|1.05 1.50 1.04
06-09 11:59:58|2204M    0     0   911M|1132B 1232B| 18 0.5  82  0   0   0|1.05 1.50 1.04
06-09 11:59:59|2204M    0     0   911M| 492B  416B| 17 0.2  82  0   0   0|1.05 1.50 1.04
06-09 12:00:00|2204M    0     0   911M| 240B  328B| 17 0.2  83  0   0   0|1.05 1.50 1.04
06-09 12:00:01|2204M    0     0   911M| 156B  462B| 16 0.5  83  0   0   0|1.05 1.50 1.04
06-09 12:00:02|2204M    0     0   911M|   0     0 | 17 0.3  83  0   0   0|1.04 1.49 1.04
06-09 12:00:03|2204M    0     0   911M|   0     0 | 12 0.7  87  0   0   0|1.04 1.49 1.04
06-09 12:00:04|2204M    0     0   911M|   0     0 | 16   0  84  0   0   0|1.04 1.49 1.04
06-09 12:00:05|2204M    0     0   911M|   0     0 | 17 0.7  82  0   0   0|1.04 1.49 1.04
06-09 12:00:06|2204M    0     0   911M|   0     0 | 16 0.7  83  0   0   0|1.04 1.49 1.04
06-09 12:00:07|2204M    0     0   911M|   0     0 | 16 0.5  83  0   0   0|1.04 1.48 1.04
06-09 12:00:08|2204M    0     0   911M|   0     0 | 17 0.3  83  0   0   0|1.04 1.48 1.04
06-09 12:00:09|2204M    0     0   911M|   0     0 | 16 0.3  83  0   0   0|1.04 1.48 1.04
06-09 12:00:10|2204M    0     0   911M|   0     0 | 16 0.5  84  0   0   0|1.04 1.48 1.04
06-09 12:00:11|2204M    0     0   911M|   0     0 | 16 0.5  83  0   0   0|1.04 1.48 1.04
06-09 12:00:12|2204M    0     0   911M|   0     0 | 16 0.8  83  0   0   0|1.04 1.47 1.04
06-09 12:00:13|2204M    0     0   911M|   0     0 | 17 0.2  83  0   0   0|1.04 1.47 1.04
06-09 12:00:14|2204M    0     0   911M|   0     0 | 16 0.5  83  0   0   0|1.04 1.47 1.04
06-09 12:00:15|2204M    0     0   911M|   0     0 | 17 0.3  82  0   0   0|1.04 1.47 1.04
06-09 12:00:16|2205M    0     0   910M|   0     0 | 15 1.2  84  0   0   0|1.04 1.47 1.04
06-09 12:00:17|2205M    0     0   909M|   0     0 | 15 2.3  83  0   0   0|1.03 1.47 1.04
06-09 12:00:18|2205M    0     0   909M| 824B 1076B| 17 0.5  82  0   0   0|1.03 1.47 1.04
06-09 12:00:19|2205M    0     0   909M|   0     0 | 17 0.2  83  0   0   0|1.03 1.47 1.04
06-09 12:00:20|2205M    0     0   909M|   0     0 | 17 0.2  83  0   0   0|1.03 1.47 1.04
06-09 12:00:21|2205M    0     0   909M|   0     0 | 16 0.7  84  0   0   0|1.03 1.47 1.04
06-09 12:00:22|2205M    0     0   909M|   0     0 | 17 0.8  82  0   0   0|1.03 1.46 1.04
06-09 12:00:23|2205M    0     0   909M| 136B  196B| 17 0.2  83  0   0   0|1.03 1.46 1.04
06-09 12:00:24|2205M    0     0   909M|   0     0 | 16 0.3  84  0   0   0|1.03 1.46 1.04
06-09 12:00:25|2205M    0     0   909M|   0     0 | 16 0.5  83  0   0   0|1.03 1.46 1.04
06-09 12:00:26|2205M    0     0   909M|   0     0 | 16 0.8  83  0   0   0|1.03 1.46 1.04
06-09 12:00:27|2205M    0     0   909M|   0     0 | 17 0.5  83  0   0   0|1.03 1.45 1.04
06-09 12:00:28|2205M    0     0   909M|   0     0 | 16 0.3  83  0   0   0|1.03 1.45 1.04
06-09 12:00:29|2205M    0     0   909M| 136B  132B| 16 0.5  83  0   0   0|1.03 1.45 1.04
06-09 12:00:30|2205M    0     0   909M| 188B  248B| 17 0.3  83  0   0   0|1.03 1.45 1.04
06-09 12:00:31|2205M    0     0   909M|   0     0 | 16 0.7  84  0   0   0|1.03 1.45 1.04
06-09 12:00:32|2205M    0     0   909M| 188B  280B| 16 0.7  83  0   0   0|1.02 1.44 1.04
06-09 12:00:33|2205M    0     0   909M| 324B  428B| 17 0.5  83  0   0   0|1.02 1.44 1.04
06-09 12:00:34|2205M    0     0   909M| 136B  100B| 17 0.3  82  0   0   0|1.02 1.44 1.04
06-09 12:00:35|2205M    0     0   909M|   0     0 | 15 0.5  85  0   0   0|1.02 1.44 1.04
06-09 12:00:36|2205M    0     0   909M| 168B 1588B| 17 0.2  83  0   0   0|1.02 1.44 1.04
06-09 12:00:37|2205M    0     0   909M| 260B  536B| 16 0.7  83  0   0   0|1.02 1.44 1.04
06-09 12:00:38|2205M    0     0   909M|52.0B  196B| 17 0.2  83  0   0   0|1.02 1.44 1.04
06-09 12:00:39|2205M    0     0   909M| 772B 1052B| 16 0.2  83  0   0   0|1.02 1.44 1.04
06-09 12:00:40|2205M    0     0   909M| 136B  264B| 16 0.5  83  0   0   0|1.02 1.44 1.04
06-09 12:00:41|2205M    0     0   909M|52.0B  148B| 16 0.5  83  0   0   0|1.02 1.44 1.04
06-09 12:00:42|2205M    0     0   909M|   0     0 | 16 0.3  83  0   0   0|1.02 1.43 1.04
06-09 12:00:43|2205M    0     0   909M|52.0B  116B| 17 0.5  82  0   0   0|1.02 1.43 1.04
06-09 12:00:44|2205M    0     0   909M|52.0B  228B| 16 0.3  83  0   0   0|1.02 1.43 1.04
06-09 12:00:45|2205M    0     0   909M|   0     0 | 17 0.3  83  0   0   0|1.02 1.43 1.04
06-09 12:00:46|2205M    0     0   909M|52.0B  196B| 17 0.3  83  0   0   0|1.02 1.43 1.04
06-09 12:00:47|2205M    0     0   909M| 356B  512B| 16 0.7  83  0   0   0|1.02 1.42 1.04
06-09 12:00:48|2205M    0     0   909M| 188B  116B| 17   0  83  0   0   0|1.02 1.42 1.04
06-09 12:00:49|2207M    0     0   908M| 824B 1248B| 17 1.0  82  0   0   0|1.02 1.42 1.04
06-09 12:00:50|2207M    0     0   908M|   0     0 | 15 2.3  83  0   0   0|1.02 1.42 1.04
06-09 12:00:51|2207M    0     0   907M|52.0B  180B| 15 2.0  83  0   0   0|1.02 1.42 1.04
06-09 12:00:52|2207M    0     0   907M|52.0B  212B| 17 0.2  83  0   0   0|1.02 1.41 1.04
06-09 12:00:53|2207M    0     0   907M|   0     0 | 16 0.3  83  0   0   0|1.02 1.41 1.04
06-09 12:00:54|2207M    0     0   907M|52.0B  148B| 16 0.5  83  0   0   0|1.02 1.41 1.04
06-09 12:00:55|2207M    0     0   907M|52.0B  116B| 16 0.5  83  0   0   0|1.02 1.41 1.04
06-09 12:00:56|2207M    0     0   907M|   0     0 | 17   0  83  0   0   0|1.02 1.41 1.04
06-09 12:00:57|2207M    0     0   907M|52.0B  116B| 17 0.3   - 77   0   0|1.02 1.41 1.04
06-09 12:00:58|2207M    0     0   907M|52.0B  164B| 17 0.2 479  -   0   0|1.02 1.41 1.04
06-09 12:00:59|2207M    0     0   907M|   0     0 | 17   0  83  0   0   0|1.02 1.41 1.04
06-09 12:01:00|2207M    0     0   907M| 876B 1400B| 22 0.3  78  0   0   0|1.02 1.41 1.04
06-09 12:01:01|2207M    0     0   907M| 208B  626B| 17 0.3  83  0   0   0|1.02 1.41 1.04
06-09 12:01:02|2207M    0     0   908M|   0     0 | 17 0.3  83  0   0   0|1.01 1.40 1.04
06-09 12:01:03|2207M    0     0   907M|52.0B  196B| 17 0.2  83  0   0   0|1.01 1.40 1.04
06-09 12:01:04|2207M    0     0   907M|52.0B  452B| 16 0.5  83  0   0   0|1.01 1.40 1.04
06-09 12:01:05|2207M    0     0   907M|   0     0 | 17   0  83  0   0   0|1.01 1.40 1.04
06-09 12:01:06|2207M    0     0   907M|52.0B  180B| 17 0.2  83  0   0   0|1.01 1.40 1.04
06-09 12:01:07|2207M    0     0   907M| 772B 1216B| 17 0.7  83  0   0   0|1.01 1.39 1.04
06-09 12:01:08|2207M    0     0   907M|52.0B    0 | 16 0.2  83  0   0   0|1.01 1.39 1.04
06-09 12:01:09|2207M    0     0   907M|52.0B  228B| 17 0.5  82  0   0   0|1.01 1.39 1.04
06-09 12:01:10|2207M    0     0   907M|   0   164B| 15 0.2  84  0   0   0|1.01 1.39 1.04
06-09 12:01:11|2207M    0     0   907M|52.0B    0 | 17 0.2  83  0   0   0|1.01 1.39 1.04
06-09 12:01:12|2207M    0     0   907M|52.0B  196B| 17 0.3  82  0   0   0|1.01 1.39 1.04
06-09 12:01:13|2207M    0     0   907M|   0     0 | 16 0.3  83  0   0   0|1.01 1.39 1.04
06-09 12:01:14|2207M    0     0   907M|52.0B  148B| 17 0.2  83  0   0   0|1.01 1.39 1.04
06-09 12:01:15|2207M    0     0   907M|52.0B  196B| 17 0.5  82  0   0   0|1.01 1.39 1.04
06-09 12:01:16|2207M    0     0   907M|   0     0 | 16 0.2  84  0   0   0|1.01 1.39 1.04
06-09 12:01:17|2207M    0     0   907M|52.0B  148B| 17 0.5  83  0   0   0|1.01 1.38 1.04
06-09 12:01:18|2207M    0     0   907M|52.0B  228B| 17 0.8  82  0   0   0|1.01 1.38 1.04
06-09 12:01:19|2207M    0     0   907M|   0     0 | 17   0  83  0   0   0|1.01 1.38 1.04
06-09 12:01:20|2207M    0     0   907M|52.0B  132B| 16 0.7  84  0   0   0|1.01 1.38 1.04
06-09 12:01:21|2207M    0     0   907M|52.0B  148B| 16 0.5  83  0   0   0|1.01 1.38 1.04
06-09 12:01:22|2207M    0     0   907M|   0     0 | 16 0.3  83  0   0   0|1.01 1.37 1.03
06-09 12:01:23|2207M    0     0   907M|52.0B  132B| 17 0.8  82  0   0   0|1.01 1.37 1.03
06-09 12:01:24|2207M    0     0   907M|52.0B  196B| 16 0.2  83  0   0   0|1.01 1.37 1.03
06-09 12:01:25|2207M    0     0   907M|84.0B 52.0B| 16 0.2  84  0   0   0|1.01 1.37 1.03
06-09 12:01:26|2207M    0     0   907M| 240B  912B| 16 0.3  83  0   0   0|1.01 1.37 1.03
06-09 12:01:27|2207M    0     0   907M| 220B 1132B| 17 1.1  82  0   0   0|1.01 1.37 1.03
06-09 12:01:28|2207M    0     0   907M| 220B  200B| 17 0.2  83  0   0   0|1.01 1.37 1.03
06-09 12:01:29|2204M    0     0   910M| 868B  520B| 16 0.7  83  0   0   0|1.01 1.37 1.03
06-09 12:01:30|2204M    0     0   910M| 680B  436B| 16 0.5  83  0   0   0|1.01 1.37 1.03
06-09 12:01:31|2204M    0     0   910M| 776B  520B| 16 0.3  83  0   0   0|1.01 1.37 1.03
06-09 12:01:32|2208M    0     0   907M|1216B 1950B| 17 1.0  82  0   0   0|1.01 1.36 1.03
06-09 12:01:33|2208M    0     0   907M|52.0B    0 | 17 0.2  83  0   0   0|1.01 1.36 1.03
06-09 12:01:34|2204M    0     0   910M| 460B  424B| 14 0.7  85  0   0   0|1.01 1.36 1.03
06-09 12:01:35|2204M    0     0   910M| 492B  336B| 17 0.3  83  0   0   0|1.01 1.36 1.03
06-09 12:01:36|2204M    0     0   910M|   0     0 | 17 0.3  83  0   0   0|1.01 1.36 1.03
06-09 12:01:37|2204M    0     0   910M|   0     0 | 17 0.2  83  0   0   0|1.01 1.35 1.03
06-09 12:01:38|2204M    0     0   910M|   0     0 | 17 0.5  83  0   0   0|1.01 1.35 1.03
06-09 12:01:39|2206M    0     0   908M| 528B  904B| 16 0.7  83  0   0   0|1.01 1.35 1.03
06-09 12:01:40|2206M    0     0   908M|   0     0 | 17   0  83  0   0   0|1.01 1.35 1.03
06-09 12:01:41|2206M    0     0   908M|   0     0 | 16 0.8  83  0   0   0|1.01 1.35 1.03
06-09 12:01:42|2206M    0     0   908M|   0     0 | 16 0.8  83  0   0   0|1.01 1.35 1.03
06-09 12:01:43|2206M    0     0   908M|   0     0 | 16 0.3  83  0   0   0|1.01 1.35 1.03
06-09 12:01:44|2206M    0     0   908M|   0     0 | 16 0.2  84  0   0   0|1.01 1.35 1.03
06-09 12:01:45|2206M    0     0   908M|   0     0 | 17 0.7  83  0   0   0|1.01 1.35 1.03
06-09 12:01:46|2206M    0     0   908M|   0     0 | 17 0.5  83  0   0   0|1.01 1.35 1.03
06-09 12:01:47|2206M    0     0   908M|   0     0 | 17 0.7  82  0   0   0|1.00 1.34 1.03
06-09 12:01:48|2206M    0     0   908M|   0     0 | 17 0.3  83  0   0   0|1.00 1.34 1.03
06-09 12:01:49|2206M    0     0   908M|   0     0 | 16 0.7  83  0   0   0|1.00 1.34 1.03
06-09 12:01:50|2206M    0     0   908M|   0     0 | 17   0  83  0   0   0|1.00 1.34 1.03
06-09 12:01:51|2206M    0     0   908M|   0     0 | 17 0.2  83  0   0   0|1.00 1.34 1.03
06-09 12:01:52|2206M    0     0   908M|   0     0 | 16 0.5  83  0   0   0|1.00 1.34 1.03
06-09 12:01:53|2206M    0     0   908M|   0     0 | 16 0.5  83  0   0   0|1.00 1.34 1.03
06-09 12:01:54|2204M    0     0   910M| 408B  304B| 16 0.3  83  0   0   0|1.00 1.34 1.03
06-09 12:01:55|2204M    0     0   910M|84.0B 52.0B| 16 0.5  83  0   0   0|1.00 1.34 1.03
06-09 12:01:56|2204M    0     0   910M| 188B 1452B| 16 0.7  83  0   0   0|1.00 1.34 1.03
06-09 12:01:57|2204M    0     0   910M|84.0B    0 | 17 0.3  83  0   0   0|1.00 1.33 1.03
06-09 12:01:58|2204M    0     0   910M|   0  52.0B| 17 0.2  83  0   0   0|1.00 1.33 1.03
06-09 12:01:59|2204M    0     0   910M| 136B  696B| 17 0.5  82  0   0   0|1.00 1.33 1.03
06-09 12:02:00|2204M    0     0   910M|52.0B  100B| 17   0  83  0   0   0|1.00 1.33 1.03
06-09 12:02:01|2204M    0     0   910M| 156B  462B| 16 0.7  84  0   0   0|1.00 1.33 1.03
06-09 12:02:02|2205M    0     0   910M|   0     0 | 17 0.7  83  0   0   0|1.00 1.32 1.03
06-09 12:02:03|2204M    0     0   910M|84.0B 52.0B| 16 0.7  83  0   0   0|1.00 1.32 1.03
06-09 12:02:04|2204M    0     0   910M| 188B  636B| 16 0.5  83  0   0   0|1.00 1.32 1.03
06-09 12:02:05|2204M    0     0   910M|84.0B 52.0B| 17 0.3  83  0   0   0|1.00 1.32 1.03
06-09 12:02:06|2204M    0     0   910M| 292B 1716B| 16 0.3  83  0   0   0|1.00 1.32 1.03
06-09 12:02:07|2204M    0     0   910M|52.0B  196B| 15 1.5  83  0   0   0|1.00 1.32 1.03
06-09 12:02:08|2204M    0     0   910M|52.0B  244B| 17 0.5  82  0   0   0|1.00 1.32 1.03
06-09 12:02:09|2204M    0     0   910M|   0     0 | 16 0.3  83  0   0   0|1.00 1.32 1.03
06-09 12:02:10|2204M    0     0   910M|52.0B  276B| 17 0.2  83  0   0   0|1.00 1.32 1.03
06-09 12:02:11|2204M    0     0   910M|52.0B  244B| 16 0.5  83  0   0   0|1.00 1.32 1.03
06-09 12:02:12|2204M    0     0   910M|   0     0 | 17 0.2  83  0   0   0|1.00 1.31 1.03
06-09 12:02:13|2204M    0     0   910M|52.0B  180B| 16 0.7  83  0   0   0|1.00 1.31 1.03
06-09 12:02:14|2204M    0     0   910M|52.0B  212B| 17 0.3  83  0   0   0|1.00 1.31 1.03
06-09 12:02:15|2204M    0     0   910M|   0     0 | 17 0.5  83  0   0   0|1.00 1.31 1.03
06-09 12:02:16|2204M    0     0   910M|52.0B  212B| 16 0.5  83  0   0   0|1.00 1.31 1.03
06-09 12:02:17|2204M    0     0   910M|52.0B  228B| 17 0.5  82  0   0   0|1.00 1.31 1.03
06-09 12:02:18|2204M    0     0   910M|   0     0 | 16 0.3  83  0   0   0|1.00 1.31 1.03
06-09 12:02:19|2204M    0     0   910M|52.0B  164B| 16 0.5  84  0   0   0|1.00 1.31 1.03
06-09 12:02:20|2204M    0     0   910M| 136B  280B| 17   0  83  0   0   0|1.00 1.31 1.03
06-09 12:02:21|2204M    0     0   910M|   0     0 | 17 0.2  83  0   0   0|1.00 1.31 1.03
06-09 12:02:22|2204M    0     0   910M|52.0B  180B| 17 0.5  83  0   0   0|1.00 1.30 1.03
06-09 12:02:23|2204M    0     0   910M|52.0B  196B| 17 0.5  82  0   0   0|1.00 1.30 1.03
06-09 12:02:24|2204M    0     0   910M|   0     0 | 16 0.3  83  0   0   0|1.00 1.30 1.03
06-09 12:02:25|2204M    0     0   910M|52.0B  148B| 16 0.5  83  0   0   0|1.00 1.30 1.03
06-09 12:02:26|2204M    0     0   910M| 136B  280B| 17 0.3  82  0   0   0|1.00 1.30 1.03
06-09 12:02:27|2204M    0     0   910M|   0     0 | 16 0.5  83  0   0   0|1.00 1.30 1.03
06-09 12:02:28|2204M    0     0   910M|52.0B  132B| 17 0.2  83  0   0   0|1.00 1.30 1.03
06-09 12:02:29|2204M    0     0   910M|52.0B  228B| 17 0.5  83  0   0   0|1.00 1.30 1.03
06-09 12:02:30|2204M    0     0   910M|   0     0 | 17   0  83  0   0   0|1.00 1.30 1.03
06-09 12:02:31|2204M    0     0   910M|52.0B  196B| 16 0.7  83  0   0   0|1.00 1.30 1.03
06-09 12:02:32|2204M    0     0   910M|52.0B  132B| 17 0.3  83  0   0   0|1.08 1.31 1.03
06-09 12:02:33|2204M    0     0   910M|   0     0 | 16 0.7   - 80   0   0|1.08 1.31 1.03
06-09 12:02:34|2204M    0     0   910M|52.0B  196B| 17 0.2 476  -   0   0|1.08 1.31 1.03
06-09 12:02:35|2204M    0     0   910M|52.0B  180B| 16 0.3  83  0   0   0|1.08 1.31 1.03
06-09 12:02:36|2204M    0     0   910M|   0     0 | 17 0.2  83  0   0   0|1.08 1.31 1.03
06-09 12:02:37|2204M    0     0   910M|52.0B  180B| 16 0.5  83  0   0   0|1.07 1.30 1.03
06-09 12:02:38|2204M    0     0   910M|52.0B  212B| 17 0.2  82  0   0   0|1.07 1.30 1.03
06-09 12:02:39|2204M    0     0   910M|   0     0 | 16   0  84  0   0   0|1.07 1.30 1.03
06-09 12:02:40|2204M    0     0   910M| 824B 1264B| 17 0.7  82  0   0   0|1.07 1.30 1.03
06-09 12:02:41|2204M    0     0   910M|52.0B  164B| 17 0.3  82  0   0   0|1.07 1.30 1.03
06-09 12:02:42|2204M    0     0   910M|   0     0 | 16 0.3  83  0   0   0|1.07 1.30 1.03
06-09 12:02:43|2204M    0     0   910M|52.0B  196B| 17 0.2  83  0   0   0|1.07 1.30 1.03
06-09 12:02:44|2204M    0     0   910M|52.0B  228B| 18 0.5  82  0   0   0|1.07 1.30 1.03
06-09 12:02:45|2204M    0     0   910M|   0     0 | 16 0.5  83  0   0   0|1.07 1.30 1.03
06-09 12:02:46|2204M    0     0   910M|52.0B  212B| 16 0.3  83  0   0   0|1.07 1.30 1.03
06-09 12:02:47|2204M    0     0   910M|   0   148B| 17 0.2  83  0   0   0|1.06 1.29 1.03
06-09 12:02:48|2204M    0     0   910M|52.0B    0 | 16 0.5  83  0   0   0|1.06 1.29 1.03
06-09 12:02:49|2204M    0     0   910M|52.0B  180B| 17 0.3  83  0   0   0|1.06 1.29 1.03
06-09 12:02:50|2204M    0     0   910M|   0   148B| 17 0.2  83  0   0   0|1.06 1.29 1.03
06-09 12:02:51|2204M    0     0   910M|52.0B    0 | 17 0.2  83  0   0   0|1.06 1.29 1.03
06-09 12:02:52|2204M    0     0   910M|52.0B  164B| 16 0.3  84  0   0   0|1.06 1.29 1.03
06-09 12:02:53|2204M    0     0   910M|   0     0 | 17   0  83  0   0   0|1.06 1.29 1.03
06-09 12:02:54|2204M    0     0   910M|52.0B  164B| 17 0.2  83  0   0   0|1.06 1.29 1.03
06-09 12:02:55|2204M    0     0   910M|52.0B  116B| 16 0.3   - 80   0   0|1.06 1.29 1.03
06-09 12:02:56|2204M    0     0   910M|   0     0 | 18 0.2 475  -   0   0|1.06 1.29 1.03
06-09 12:02:57|2204M    0     0   910M|52.0B  164B| 17 0.3  82  0   0   0|1.05 1.28 1.03
06-09 12:02:58|2204M    0     0   910M|52.0B  148B| 17 0.2  83  0   0   0|1.05 1.28 1.03
06-09 12:02:59|2204M    0     0   910M|   0     0 | 17   0  83  0   0   0|1.05 1.28 1.03
06-09 12:03:00|2204M    0     0   910M| 104B  248B| 18 0.5  82  0   0   0|1.05 1.28 1.03
06-09 12:03:01|2204M    0     0   910M| 208B  674B| 17 0.7  82  0   0   0|1.05 1.28 1.03
06-09 12:03:02|2204M    0     0   910M|   0     0 | 18 0.5  82  0   0   0|1.05 1.28 1.03
06-09 12:03:03|2204M    0     0   910M|52.0B  180B| 16 0.3  84  0   0   0|1.05 1.28 1.03
06-09 12:03:04|2204M    0     0   910M|52.0B  228B| 17 0.5  82  0   0   0|1.05 1.28 1.03
06-09 12:03:05|2204M    0     0   910M|   0     0 | 17 0.3  83  0   0   0|1.05 1.28 1.03
06-09 12:03:06|2204M    0     0   910M|52.0B  164B| 18 0.7  82  0   0   0|1.05 1.28 1.03
06-09 12:03:07|2204M    0     0   910M|52.0B  244B| 16 0.3  83  0   0   0|1.04 1.27 1.03
06-09 12:03:08|2204M    0     0   910M|   0     0 | 17 0.3  83  0   0   0|1.04 1.27 1.03
06-09 12:03:09|2204M    0     0   910M|52.0B  196B| 17 0.8  83  0   0   0|1.04 1.27 1.03
06-09 12:03:10|2204M    0     0   910M|52.0B  196B| 17   0  83  0   0   0|1.04 1.27 1.03
06-09 12:03:11|2204M    0     0   910M|   0     0 | 16 0.3  83  0   0   0|1.04 1.27 1.03
06-09 12:03:12|2204M    0     0   910M|52.0B  196B| 17 0.3  83  0   0   0|1.12 1.28 1.03
06-09 12:03:13|2204M    0     0   910M|52.0B  132B| 17 0.2  83  0   0   0|1.12 1.28 1.03
06-09 12:03:14|2204M    0     0   910M|   0     0 | 17 0.2  83  0   0   0|1.12 1.28 1.03
06-09 12:03:15|2105M    0     0  1009M| 104B  747B|4.3 1.3  94  0   0   0|1.12 1.28 1.03
06-09 12:03:16|2105M    0     0  1009M|52.0B  164B|0.2   0 100  0   0   0|1.12 1.28 1.03
06-09 12:03:17|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|1.03 1.26 1.03
06-09 12:03:18|2105M    0     0  1009M|52.0B  116B|  0 0.2 100  0   0   0|1.03 1.26 1.03
06-09 12:03:19|2105M    0     0  1009M|52.0B  116B|0.2 0.2 100  0   0   0|1.03 1.26 1.03
06-09 12:03:20|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|1.03 1.26 1.03
06-09 12:03:21|2105M    0     0  1009M| 386B 1132B|0.2 0.2 100  0   0   0|1.03 1.26 1.03
06-09 12:03:22|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.95 1.24 1.02
06-09 12:03:23|2105M    0     0  1009M|   0     0 |  0   0 100  0   0   0|0.95 1.24 1.02
06-09 12:03:24|2105M    0     0  1009M|52.0B  116B|  0 0.2 100  0   0   0|0.95 1.24 1.02
06-09 12:03:25|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.95 1.24 1.02
06-09 12:03:26|2105M    0     0  1009M|84.0B 52.0B|  0   0 100  0   0   0|0.95 1.24 1.02
06-09 12:03:27|2105M    0     0  1009M|52.0B  100B|  0 0.2 100  0   0   0|0.87 1.22 1.02
06-09 12:03:28|2105M    0     0  1009M| 188B 1468B|0.2 0.2 100  0   0   0|0.87 1.22 1.02
